Date,Volume(V µg/m3)
29/08/2019,25
30/08/2019,19
31/08/2019,20
01/09/2019,20
02/09/2019,30
03/09/2019,25
04/09/2019,21
05/09/2019,26
06/09/2019,23
07/09/2019,28
08/09/2019,32
09/09/2019,36
10/09/2019,29
11/09/2019,20
12/09/2019,28
13/09/2019,29
14/09/2019,28
15/09/2019,20
16/09/2019,32
17/09/2019,30
18/09/2019,37
19/09/2019,32
20/09/2019,43
21/09/2019,33
22/09/2019,51
23/09/2019,28
24/09/2019,32
25/09/2019,35
26/09/2019,29
27/09/2019,35
28/09/2019,34
29/09/2019,24
30/09/2019,28
01/10/2019,31
02/10/2019,31
03/10/2019,39
04/10/2019,44
05/10/2019,34
06/10/2019,22
07/10/2019,34
08/10/2019,29
09/10/2019,29
10/10/2019,26
11/10/2019,23
12/10/2019,33
13/10/2019,39
14/10/2019,44
15/10/2019,40
16/10/2019,36
17/10/2019,39
18/10/2019,47
19/10/2019,27
20/10/2019,15
21/10/2019,35
22/10/2019,42
23/10/2019,34
24/10/2019,40
25/10/2019,45
26/10/2019,37
27/10/2019,26
28/10/2019,41
29/10/2019,56
30/10/2019,51
31/10/2019,47
01/11/2019,38
02/11/2019,38
03/11/2019,32
04/11/2019,37
05/11/2019,30
06/11/2019,48
07/11/2019,25
08/11/2019,36
09/11/2019,55
10/11/2019,39
11/11/2019,29
12/11/2019,28
13/11/2019,55
14/11/2019,33
15/11/2019,30
16/11/2019,33
17/11/2019,28
18/11/2019,49
19/11/2019,58
20/11/2019,47
21/11/2019,36
22/11/2019,43
23/11/2019,26
24/11/2019,39
25/11/2019,42
26/11/2019,44
27/11/2019,35
28/11/2019,28
29/11/2019,48
30/11/2019,52
01/12/2019,40
02/12/2019,39
03/12/2019,55
04/12/2019,53
05/12/2019,32
06/12/2019,39
07/12/2019,23
08/12/2019,15
09/12/2019,31
10/12/2019,25
11/12/2019,37
12/12/2019,46
13/12/2019,31
14/12/2019,23
15/12/2019,35
16/12/2019,45
17/12/2019,65
18/12/2019,52
19/12/2019,37
20/12/2019,39
21/12/2019,48
22/12/2019,48
23/12/2019,31
24/12/2019,43
25/12/2019,26
26/12/2019,21
27/12/2019,32
28/12/2019,44
29/12/2019,29
30/12/2019,25
31/12/2019,56
01/01/2020,51
02/01/2020,33
03/01/2020,28
04/01/2020,20
05/01/2020,23
06/01/2020,23
07/01/2020,17
08/01/2020,30
09/01/2020,28
10/01/2020,37
11/01/2020,16
12/01/2020,38
13/01/2020,30
14/01/2020,34
15/01/2020,20
16/01/2020,26
17/01/2020,38
18/01/2020,25
19/01/2020,29
20/01/2020,27
21/01/2020,27
22/01/2020,31
23/01/2020,29
24/01/2020,31
25/01/2020,36
26/01/2020,31
27/01/2020,38
28/01/2020,26
29/01/2020,16
30/01/2020,20
31/01/2020,20
01/02/2020,20
02/02/2020,28
03/02/2020,15
04/02/2020,28
05/02/2020,44
06/02/2020,55
07/02/2020,44
08/02/2020,20
09/02/2020,12
10/02/2020,14
11/02/2020,12
12/02/2020,26
13/02/2020,40
14/02/2020,35
15/02/2020,25
16/02/2020,12
17/02/2020,15
18/02/2020,21
19/02/2020,26
20/02/2020,20
21/02/2020,15
22/02/2020,13
23/02/2020,21
24/02/2020,28
25/02/2020,29
26/02/2020,30
27/02/2020,26
28/02/2020,38
29/02/2020,19
01/03/2020,11
02/03/2020,37
03/03/2020,39
04/03/2020,51
05/03/2020,54
06/03/2020,57
07/03/2020,24
08/03/2020,20
09/03/2020,28
10/03/2020,16
11/03/2020,23
12/03/2020,13
13/03/2020,22
14/03/2020,24
15/03/2020,15
16/03/2020,27
17/03/2020,23
18/03/2020,25
19/03/2020,
20/03/2020,
21/03/2020,12
22/03/2020,13
23/03/2020,23
24/03/2020,28
25/03/2020,26
26/03/2020,27
27/03/2020,18
28/03/2020,9
29/03/2020,13
30/03/2020,10
31/03/2020,18
01/04/2020,16
02/04/2020,9
03/04/2020,16
04/04/2020,17
05/04/2020,12
06/04/2020,12
07/04/2020,17
08/04/2020,16
09/04/2020,10
10/04/2020,16
11/04/2020,15
12/04/2020,11
13/04/2020,13
14/04/2020,18
15/04/2020,14
16/04/2020,14
17/04/2020,9
18/04/2020,10
19/04/2020,13
20/04/2020,13
21/04/2020,11
22/04/2020,16
23/04/2020,17
24/04/2020,16
25/04/2020,19
26/04/2020,12
27/04/2020,14
28/04/2020,16
29/04/2020,19
30/04/2020,17
01/05/2020,15
02/05/2020,12
03/05/2020,17
04/05/2020,17
05/05/2020,17
06/05/2020,21
07/05/2020,21
08/05/2020,11
09/05/2020,13
10/05/2020,6
11/05/2020,12
12/05/2020,11
13/05/2020,13
14/05/2020,16
15/05/2020,12
16/05/2020,9
17/05/2020,12
18/05/2020,13
19/05/2020,16
20/05/2020,19
21/05/2020,21
22/05/2020,9
23/05/2020,7
24/05/2020,7
25/05/2020,13
26/05/2020,15
27/05/2020,15
28/05/2020,20
29/05/2020,18
30/05/2020,10
31/05/2020,14
01/06/2020,17
02/06/2020,25
03/06/2020,13
04/06/2020,22
05/06/2020,12
06/06/2020,13
07/06/2020,11
08/06/2020,19
09/06/2020,31
10/06/2020,20
11/06/2020,14
12/06/2020,18
13/06/2020,20
14/06/2020,17
15/06/2020,24
16/06/2020,22
17/06/2020,23
18/06/2020,19
19/06/2020,19
20/06/2020,14
21/06/2020,11
22/06/2020,17
23/06/2020,18
24/06/2020,26
25/06/2020,24
26/06/2020,29
27/06/2020,15
28/06/2020,8
29/06/2020,12
30/06/2020,16
01/07/2020,23
02/07/2020,21
03/07/2020,19
04/07/2020,19
05/07/2020,6
06/07/2020,13
07/07/2020,18
08/07/2020,17
09/07/2020,19
10/07/2020,22
11/07/2020,12
12/07/2020,14
13/07/2020,18
14/07/2020,16
15/07/2020,17
16/07/2020,12
17/07/2020,15
18/07/2020,14
